DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD
2022.11.29	14:45:00	1753.26	1755.24	1753.14	1755.22	1624	0	10
2022.11.29	15:00:00	1755.22	1756.73	1752.09	1752.73	3342	0	10
2022.11.29	15:15:00	1752.73	1754.71	1752.33	1752.47	2891	0	10
2022.11.29	15:30:00	1752.35	1752.94	1751.24	1752.43	3043	0	10
2022.11.29	15:45:00	1752.43	1753.44	1750.03	1751.62	3099	0	10
2022.11.29	16:00:00	1751.60	1753.42	1751.36	1752.04	2616	0	10
2022.11.29	16:15:00	1752.03	1752.08	1748.10	1748.37	3212	0	10
2022.11.29	16:30:00	1748.32	1752.13	1746.94	1749.97	4110	0	10
2022.11.29	16:45:00	1749.95	1753.14	1749.91	1751.96	3901	0	10
2022.11.29	17:00:00	1752.11	1754.25	1750.77	1753.39	3223	0	10
2022.11.29	17:15:00	1753.39	1757.65	1753.39	1756.93	3203	0	10
2022.11.29	17:30:00	1756.93	1758.03	1755.54	1755.55	2677	0	10
2022.11.29	17:45:00	1755.56	1756.89	1754.91	1755.16	3140	0	10
2022.11.29	18:00:00	1755.19	1755.56	1751.33	1752.88	2897	0	10
2022.11.29	18:15:00	1752.83	1752.83	1749.93	1750.18	2883	0	10
2022.11.29	18:30:00	1750.21	1752.51	1749.71	1751.77	2443	0	10
2022.11.29	18:45:00	1751.77	1751.85	1749.64	1751.57	2137	0	10
2022.11.29	19:00:00	1751.61	1752.23	1750.88	1751.48	1176	0	10
2022.11.29	19:15:00	1751.48	1751.77	1749.71	1749.91	1376	0	10
2022.11.29	19:30:00	1749.88	1751.56	1749.74	1751.07	1740	0	10
2022.11.29	19:45:00	1751.06	1751.55	1750.28	1750.99	1257	0	10
2022.11.29	20:00:00	1750.89	1752.04	1750.62	1751.99	1161	0	10
2022.11.29	20:15:00	1751.96	1752.05	1749.59	1750.11	1469	0	10
2022.11.29	20:30:00	1750.07	1750.50	1749.34	1749.88	1153	0	10
2022.11.29	20:45:00	1749.88	1751.79	1748.84	1751.39	1329	0	10
2022.11.29	21:00:00	1751.40	1752.29	1751.19	1752.12	1049	0	10
2022.11.29	21:15:00	1752.13	1752.43	1750.90	1751.05	1305	0	10
2022.11.29	21:30:00	1751.05	1751.16	1749.98	1750.38	1412	0	10
2022.11.29	21:45:00	1750.37	1750.43	1749.47	1750.30	1454	0	10
2022.11.29	22:00:00	1750.35	1750.47	1749.20	1749.50	1432	0	10
2022.11.29	22:15:00	1749.52	1749.75	1748.87	1749.03	1170	0	10
2022.11.29	22:30:00	1749.05	1749.59	1748.62	1748.76	1149	0	10
2022.11.29	22:45:00	1748.77	1748.87	1747.89	1748.68	1277	0	10
2022.11.29	23:00:00	1748.64	1749.37	1748.41	1749.18	636	0	10
2022.11.29	23:15:00	1749.18	1749.61	1749.01	1749.42	438	0	10
2022.11.29	23:30:00	1749.32	1749.72	1749.13	1749.69	288	0	10
2022.11.29	23:45:00	1749.67	1750.03	1749.64	1749.92	268	0	10
2022.11.30	01:00:00	1749.05	1749.42	1748.78	1748.87	311	0	6
2022.11.30	01:15:00	1748.93	1749.40	1748.92	1749.27	330	0	6
2022.11.30	01:30:00	1749.24	1749.24	1748.57	1748.75	343	0	6
2022.11.30	01:45:00	1748.77	1749.07	1748.61	1748.86	469	0	6
2022.11.30	02:00:00	1749.25	1749.74	1747.71	1749.63	754	0	6
2022.11.30	02:15:00	1749.64	1750.36	1749.29	1749.34	805	0	6
2022.11.30	02:30:00	1749.35	1750.87	1749.10	1750.42	1065	0	6
2022.11.30	02:45:00	1750.42	1751.26	1750.08	1751.23	976	0	6
2022.11.30	03:00:00	1751.23	1751.78	1750.55	1751.59	1099	0	6
2022.11.30	03:15:00	1751.59	1751.64	1750.58	1750.76	969	0	10
2022.11.30	03:30:00	1750.77	1754.05	1750.26	1753.90	1816	0	10
2022.11.30	03:45:00	1753.88	1754.16	1752.83	1752.83	1353	0	10
2022.11.30	04:00:00	1752.83	1753.06	1751.45	1752.03	1204	0	10
2022.11.30	04:15:00	1752.05	1753.05	1751.87	1752.32	795	0	10
2022.11.30	04:30:00	1752.26	1752.44	1751.17	1752.08	933	0	10
2022.11.30	04:45:00	1752.05	1753.91	1751.53	1753.33	929	0	10
2022.11.30	05:00:00	1753.30	1754.61	1753.27	1753.52	1060	0	10
2022.11.30	05:15:00	1753.53	1753.88	1752.99	1753.19	750	0	10
2022.11.30	05:30:00	1753.19	1753.78	1753.06	1753.78	440	0	10
2022.11.30	05:45:00	1753.73	1754.77	1753.15	1754.74	573	0	10
2022.11.30	06:00:00	1754.78	1755.68	1754.68	1755.24	821	0	10
2022.11.30	06:15:00	1755.24	1755.50	1754.60	1754.69	537	0	10
2022.11.30	06:30:00	1754.69	1755.73	1754.65	1755.29	476	0	10
2022.11.30	06:45:00	1755.30	1755.31	1754.28	1754.32	466	0	10
2022.11.30	07:00:00	1754.36	1755.25	1753.83	1754.92	682	0	10
2022.11.30	07:15:00	1754.81	1755.53	1754.57	1754.94	874	0	10
2022.11.30	07:30:00	1754.89	1754.98	1753.84	1754.38	1100	0	10
2022.11.30	07:45:00	1754.35	1755.32	1753.79	1753.80	1099	0	10
2022.11.30	08:00:00	1753.81	1754.23	1752.98	1753.77	1055	0	10
2022.11.30	08:15:00	1753.80	1754.80	1753.70	1754.05	1472	0	10
2022.11.30	08:30:00	1754.03	1754.32	1753.04	1753.76	1216	0	10
2022.11.30	08:45:00	1753.72	1753.93	1752.92	1753.50	1140	0	10
2022.11.30	09:00:00	1753.37	1756.12	1752.91	1755.76	1126	0	10
2022.11.30	09:15:00	1755.62	1756.28	1754.99	1755.95	1391	0	10
2022.11.30	09:30:00	1755.93	1756.90	1754.33	1755.06	1624	0	10
2022.11.30	09:45:00	1755.06	1755.97	1754.23	1755.14	1775	0	10
2022.11.30	10:00:00	1755.05	1756.84	1755.05	1755.90	2019	0	10
2022.11.30	10:15:00	1755.90	1756.85	1755.33	1756.63	1924	0	10
2022.11.30	10:30:00	1756.60	1758.07	1754.92	1757.55	1977	0	10
2022.11.30	10:45:00	1757.57	1759.90	1757.44	1759.53	1971	0	10
2022.11.30	11:00:00	1759.53	1761.55	1758.98	1760.81	2516	0	10
2022.11.30	11:15:00	1760.81	1761.46	1760.25	1760.87	1512	0	10
2022.11.30	11:30:00	1760.88	1762.11	1759.85	1760.22	1836	0	10
2022.11.30	11:45:00	1760.22	1762.01	1759.94	1762.00	1651	0	10
2022.11.30	12:00:00	1761.84	1763.16	1761.38	1761.98	2030	0	10
2022.11.30	12:15:00	1761.96	1762.40	1759.72	1760.02	1487	0	10
2022.11.30	12:30:00	1760.01	1760.47	1759.00	1759.11	1429	0	10
2022.11.30	12:45:00	1759.14	1759.65	1758.34	1758.64	1368	0	10
2022.11.30	13:00:00	1758.64	1759.88	1758.37	1759.22	1551	0	10
2022.11.30	13:15:00	1759.21	1761.18	1758.38	1760.82	1456	0	10
2022.11.30	13:30:00	1760.82	1760.97	1759.73	1760.67	1105	0	10
2022.11.30	13:45:00	1760.68	1762.40	1760.63	1762.21	1523	0	10
2022.11.30	14:00:00	1762.23	1763.30	1761.34	1763.24	1936	0	10
2022.11.30	14:15:00	1763.24	1763.33	1761.47	1761.67	1590	0	10
2022.11.30	14:30:00	1761.68	1762.42	1760.31	1760.91	1605	0	10
2022.11.30	14:45:00	1760.91	1762.00	1760.71	1760.80	1384	0	10
2022.11.30	15:00:00	1760.83	1762.07	1760.62	1761.09	2510	0	10
2022.11.30	15:15:00	1761.09	1764.60	1759.35	1763.60	4136	0	10
2022.11.30	15:30:00	1763.55	1764.76	1755.06	1757.43	5179	0	10
2022.11.30	15:45:00	1757.51	1758.14	1753.96	1755.11	4031	0	10
2022.11.30	16:00:00	1755.11	1757.89	1754.53	1757.84	2930	0	10
2022.11.30	16:15:00	1757.85	1760.17	1757.73	1758.58	2938	0	10
2022.11.30	16:30:00	1758.72	1763.30	1757.77	1762.35	4140	0	10
2022.11.30	16:45:00	1762.22	1763.01	1754.77	1756.91	4647	0	10
2022.11.30	17:00:00	1756.89	1757.16	1751.50	1752.01	4645	0	10
2022.11.30	17:15:00	1751.97	1753.08	1750.68	1751.52	3527	0	10
2022.11.30	17:30:00	1751.52	1752.54	1749.09	1751.69	3478	0	10
2022.11.30	17:45:00	1751.65	1752.77	1749.91	1752.59	3504	0	10
2022.11.30	18:00:00	1752.61	1753.44	1750.50	1753.07	3455	0	10
2022.11.30	18:15:00	1753.07	1754.19	1752.03	1753.21	3149	0	10
2022.11.30	18:30:00	1753.17	1754.27	1752.70	1752.77	2543	0	10
2022.11.30	18:45:00	1752.78	1753.59	1752.09	1752.12	1497	0	10
2022.11.30	19:00:00	1752.12	1752.77	1751.63	1752.77	1783	0	10
2022.11.30	19:15:00	1752.75	1754.00	1751.25	1753.81	1910	0	10
2022.11.30	19:30:00	1753.83	1753.86	1751.20	1752.83	1962	0	10
2022.11.30	19:45:00	1752.83	1754.05	1752.07	1752.81	1336	0	10
2022.11.30	20:00:00	1752.80	1752.80	1750.89	1751.02	1732	0	10
2022.11.30	20:15:00	1751.07	1751.41	1744.76	1746.82	2185	0	10
2022.11.30	20:30:00	1746.82	1758.83	1745.18	1757.79	5804	0	10
2022.11.30	20:45:00	1757.78	1761.06	1754.49	1760.34	4648	0	10
2022.11.30	21:00:00	1760.47	1763.18	1756.76	1759.60	3935	0	10
2022.11.30	21:15:00	1759.60	1764.39	1759.59	1761.99	3758	0	10
2022.11.30	21:30:00	1761.99	1766.48	1760.22	1764.81	3493	0	10
2022.11.30	21:45:00	1764.79	1768.82	1764.79	1767.79	3445	0	10
2022.11.30	22:00:00	1767.87	1768.81	1766.30	1768.44	2437	0	10
2022.11.30	22:15:00	1768.40	1768.84	1767.75	1768.53	1529	0	10
2022.11.30	22:30:00	1768.53	1769.77	1768.21	1769.37	2181	0	10
2022.11.30	22:45:00	1769.36	1769.96	1768.68	1769.90	2752	0	10
2022.11.30	23:00:00	1769.91	1769.94	1768.76	1769.16	2212	0	10
2022.11.30	23:15:00	1769.16	1769.20	1768.52	1769.09	758	0	10
2022.11.30	23:30:00	1769.11	1769.14	1768.33	1768.33	619	0	10
2022.11.30	23:45:00	1768.33	1768.61	1767.71	1768.32	455	0	10
2022.12.01	01:00:00	1769.90	1771.01	1769.33	1770.22	1040	0	6
2022.12.01	01:15:00	1770.34	1771.16	1769.57	1770.38	1268	0	6
2022.12.01	01:30:00	1770.21	1772.80	1770.19	1772.30	1088	0	6
2022.12.01	01:45:00	1772.33	1773.52	1771.95	1773.43	1088	0	6
2022.12.01	02:00:00	1773.43	1775.68	1773.31	1775.58	1824	0	6
2022.12.01	02:15:00	1775.61	1777.00	1774.84	1774.96	1699	0	6
2022.12.01	02:30:00	1774.95	1776.06	1774.46	1775.75	1397	0	6
2022.12.01	02:45:00	1775.75	1778.73	1775.74	1778.35	1697	0	6
2022.12.01	03:00:00	1778.37	1780.05	1777.35	1779.15	2602	0	6
2022.12.01	03:15:00	1779.22	1779.63	1776.23	1777.45	1841	0	10
2022.12.01	03:30:00	1777.42	1777.76	1776.20	1776.48	1891	0	10
2022.12.01	03:45:00	1776.47	1777.77	1775.50	1775.84	2085	0	10
2022.12.01	04:00:00	1775.83	1775.97	1771.85	1773.74	2230	0	10
2022.12.01	04:15:00	1773.77	1775.37	1773.66	1775.34	1525	0	10
2022.12.01	04:30:00	1775.19	1775.90	1774.55	1775.07	2130	0	10
2022.12.01	04:45:00	1775.07	1775.66	1772.96	1773.33	1545	0	10
2022.12.01	05:00:00	1773.33	1775.05	1772.98	1774.16	1143	0	10
2022.12.01	05:15:00	1774.16	1775.59	1774.09	1774.85	1413	0	10
2022.12.01	05:30:00	1774.87	1776.67	1774.77	1776.10	994	0	10
2022.12.01	05:45:00	1776.08	1776.89	1775.56	1776.45	707	0	10
2022.12.01	06:00:00	1776.48	1777.69	1776.03	1777.47	724	0	10
2022.12.01	06:15:00	1777.50	1778.26	1777.19	1778.05	824	0	10
2022.12.01	06:30:00	1778.04	1779.44	1778.00	1779.37	1091	0	10
2022.12.01	06:45:00	1779.36	1779.98	1779.22	1779.55	908	0	10
2022.12.01	07:00:00	1779.62	1779.98	1779.29	1779.85	869	0	10
2022.12.01	07:15:00	1779.85	1780.09	1779.26	1779.46	1482	0	10
2022.12.01	07:30:00	1779.45	1782.69	1779.18	1782.00	1734	0	10
2022.12.01	07:45:00	1781.91	1782.19	1779.67	1780.01	1210	0	10
2022.12.01	08:00:00	1780.01	1781.06	1779.57	1780.90	1113	0	10
2022.12.01	08:15:00	1780.90	1783.08	1780.78	1782.14	1281	0	10
2022.12.01	08:30:00	1782.09	1783.36	1781.54	1782.51	1513	0	10
2022.12.01	08:45:00	1782.51	1783.76	1781.75	1782.76	1397	0	10
2022.12.01	09:00:00	1782.64	1783.68	1779.17	1780.20	1732	0	10
2022.12.01	09:15:00	1780.20	1781.77	1779.04	1779.38	2014	0	10
2022.12.01	09:30:00	1779.41	1780.35	1778.07	1778.41	1866	0	10
2022.12.01	09:45:00	1778.40	1778.83	1774.63	1775.35	2966	0	10
2022.12.01	10:00:00	1775.39	1777.69	1774.79	1777.68	3649	0	10
2022.12.01	10:15:00	1777.66	1778.07	1774.99	1776.37	2209	0	10
2022.12.01	10:30:00	1776.34	1778.80	1775.63	1778.65	2121	0	10
2022.12.01	10:45:00	1778.63	1779.17	1777.29	1778.22	2172	0	10
2022.12.01	11:00:00	1778.22	1778.60	1776.38	1777.49	1965	0	10
2022.12.01	11:15:00	1777.49	1778.40	1777.00	1777.44	1249	0	10
2022.12.01	11:30:00	1777.44	1778.21	1776.27	1777.60	1856	0	10
2022.12.01	11:45:00	1777.61	1778.73	1776.85	1778.25	1674	0	10
2022.12.01	12:00:00	1778.28	1779.69	1778.10	1779.12	1652	0	10
2022.12.01	12:15:00	1779.13	1780.02	1778.80	1779.57	1412	0	10
2022.12.01	12:30:00	1779.59	1779.90	1777.53	1777.54	1510	0	10
2022.12.01	12:45:00	1777.54	1778.63	1776.52	1776.65	1610	0	10
2022.12.01	13:00:00	1776.64	1778.83	1776.46	1778.28	1576	0	10
2022.12.01	13:15:00	1778.24	1780.19	1777.26	1780.17	1416	0	10
2022.12.01	13:30:00	1780.15	1781.36	1780.15	1780.44	1596	0	10
2022.12.01	13:45:00	1780.43	1780.97	1779.72	1780.52	1357	0	10
2022.12.01	14:00:00	1780.64	1782.99	1780.58	1782.00	2089	0	10
2022.12.01	14:15:00	1782.01	1784.10	1781.68	1783.54	1716	0	10
2022.12.01	14:30:00	1783.56	1784.50	1783.23	1783.59	1999	0	10
2022.12.01	14:45:00	1783.56	1785.12	1783.08	1784.76	1997	0	10
2022.12.01	15:00:00	1784.85	1787.20	1784.52	1784.79	2829	0	10
2022.12.01	15:15:00	1784.79	1788.29	1784.57	1788.24	2693	0	10
2022.12.01	15:30:00	1788.23	1791.06	1786.00	1788.99	5211	0	10
2022.12.01	15:45:00	1789.12	1792.17	1787.92	1789.41	4462	0	10
2022.12.01	16:00:00	1789.37	1796.75	1789.20	1796.43	4023	0	10
2022.12.01	16:15:00	1796.43	1799.66	1795.99	1799.30	3430	0	10
2022.12.01	16:30:00	1799.35	1800.30	1795.76	1798.97	5258	0	10
2022.12.01	16:45:00	1798.97	1803.49	1798.86	1801.59	4409	0	10
2022.12.01	17:00:00	1801.59	1804.05	1799.05	1799.39	5593	0	10
2022.12.01	17:15:00	1799.40	1800.32	1795.28	1795.86	4526	0	10
2022.12.01	17:30:00	1795.78	1798.75	1794.19	1796.26	4690	0	10
2022.12.01	17:45:00	1796.24	1797.31	1794.73	1796.50	4433	0	10
2022.12.01	18:00:00	1796.51	1799.77	1796.16	1799.11	3545	0	10
2022.12.01	18:15:00	1799.10	1799.50	1797.70	1799.01	3309	0	10
2022.12.01	18:30:00	1799.01	1802.26	1798.99	1801.88	3048	0	10
2022.12.01	18:45:00	1801.81	1802.77	1801.26	1802.39	3061	0	10
2022.12.01	19:00:00	1802.38	1802.44	1799.76	1800.27	2746	0	10
2022.12.01	19:15:00	1800.28	1802.22	1798.95	1802.12	2760	0	10
2022.12.01	19:30:00	1802.12	1802.59	1801.49	1801.94	1966	0	10
2022.12.01	19:45:00	1801.94	1802.53	1801.25	1801.62	1733	0	10
2022.12.01	20:00:00	1801.58	1802.94	1800.46	1800.75	1814	0	10
2022.12.01	20:15:00	1800.75	1801.30	1799.41	1800.82	1889	0	10
2022.12.01	20:30:00	1800.83	1801.46	1799.27	1801.20	1926	0	10
2022.12.01	20:45:00	1801.20	1801.79	1800.12	1801.38	1011	0	10
2022.12.01	21:00:00	1801.41	1801.56	1800.19	1801.44	1481	0	10
2022.12.01	21:15:00	1801.44	1802.63	1801.27	1801.29	1497	0	10
2022.12.01	21:30:00	1801.29	1802.65	1801.07	1802.30	1219	0	10
2022.12.01	21:45:00	1802.33	1803.34	1802.19	1803.26	1348	0	10
2022.12.01	22:00:00	1803.25	1803.31	1801.23	1801.33	2035	0	10
2022.12.01	22:15:00	1801.34	1802.02	1801.17	1801.60	1032	0	10
2022.12.01	22:30:00	1801.69	1803.42	1801.60	1803.08	1707	0	10
2022.12.01	22:45:00	1803.07	1803.52	1802.74	1803.39	1655	0	10
2022.12.01	23:00:00	1803.31	1803.47	1802.79	1802.93	745	0	10
2022.12.01	23:15:00	1802.92	1803.03	1802.48	1802.69	483	0	10
2022.12.01	23:30:00	1802.69	1802.98	1802.29	1802.98	410	0	10
2022.12.01	23:45:00	1802.98	1803.28	1802.88	1803.10	303	0	10
2022.12.02	01:00:00	1802.31	1804.35	1802.29	1804.07	469	0	6
2022.12.02	01:15:00	1804.06	1804.54	1803.14	1803.27	566	0	6
2022.12.02	01:30:00	1803.35	1803.46	1802.13	1802.28	523	0	6
2022.12.02	01:45:00	1802.24	1802.71	1801.92	1802.23	622	0	6
2022.12.02	02:00:00	1802.32	1802.56	1801.30	1801.51	987	0	6
2022.12.02	02:15:00	1801.51	1801.70	1800.61	1800.78	827	0	6
2022.12.02	02:30:00	1800.80	1801.16	1800.23	1800.58	627	0	6
2022.12.02	02:45:00	1800.61	1800.93	1799.67	1799.86	964	0	6
2022.12.02	03:00:00	1799.90	1800.29	1798.24	1798.73	1387	0	6
2022.12.02	03:15:00	1798.72	1799.89	1798.29	1798.54	1254	0	10
2022.12.02	03:30:00	1798.62	1799.69	1797.79	1798.05	1145	0	10
2022.12.02	03:45:00	1798.03	1798.62	1797.24	1797.98	1286	0	10
2022.12.02	04:00:00	1797.99	1798.68	1797.46	1797.59	999	0	10
2022.12.02	04:15:00	1797.68	1797.88	1796.89	1797.28	780	0	10
2022.12.02	04:30:00	1797.28	1797.44	1795.58	1795.84	1439	0	10
2022.12.02	04:45:00	1795.82	1798.12	1795.57	1797.90	1161	0	10
2022.12.02	05:00:00	1797.91	1798.78	1797.58	1798.05	1143	0	10
2022.12.02	05:15:00	1798.07	1798.17	1796.34	1797.22	882	0	10
2022.12.02	05:30:00	1797.25	1798.16	1797.10	1797.69	528	0	10
2022.12.02	05:45:00	1797.82	1799.08	1797.60	1798.24	670	0	10
2022.12.02	06:00:00	1798.26	1798.55	1796.85	1796.98	504	0	10
2022.12.02	06:15:00	1797.00	1797.12	1796.43	1796.99	482	0	10
2022.12.02	06:30:00	1796.99	1797.27	1796.30	1796.40	563	0	10
2022.12.02	06:45:00	1796.50	1797.50	1795.70	1797.34	665	0	10
2022.12.02	07:00:00	1797.37	1798.53	1797.15	1798.35	915	0	10
2022.12.02	07:15:00	1798.35	1798.51	1796.75	1797.00	771	0	10
2022.12.02	07:30:00	1797.01	1797.38	1796.30	1797.17	1070	0	10
2022.12.02	07:45:00	1797.20	1797.70	1796.54	1797.24	1048	0	10
2022.12.02	08:00:00	1797.24	1799.15	1797.00	1799.15	1505	0	10
2022.12.02	08:15:00	1799.15	1800.36	1798.68	1799.76	1404	0	10
2022.12.02	08:30:00	1799.76	1800.48	1799.29	1799.56	1223	0	10
2022.12.02	08:45:00	1799.56	1799.75	1798.81	1799.06	931	0	10
